edad,sexo,cve_ent,decil,personas,año
20,MASCULINO,22,7,285,2024
18,FEMENINO,22,5,285,2024
18,FEMENINO,22,7,357,2024
29,FEMENINO,22,6,357,2024
18,MASCULINO,22,9,390,2024
23,FEMENINO,22,4,331,2024
26,FEMENINO,22,8,333,2024
22,FEMENINO,22,6,331,2024
24,FEMENINO,22,6,828,2024
24,FEMENINO,22,4,285,2024
23,FEMENINO,22,3,301,2024
25,FEMENINO,22,2,296,2024
22,FEMENINO,22,5,296,2024
22,FEMENINO,22,6,296,2024
21,MASCULINO,22,7,296,2024
21,FEMENINO,22,7,296,2024
22,FEMENINO,22,3,370,2024
27,FEMENINO,22,5,387,2024
19,MASCULINO,22,2,265,2024
29,FEMENINO,22,1,265,2024
27,FEMENINO,22,8,301,2024
24,FEMENINO,22,8,301,2024
26,FEMENINO,22,2,301,2024
26,FEMENINO,22,2,301,2024
19,FEMENINO,22,10,451,2024
25,MASCULINO,22,3,251,2024
21,MASCULINO,22,1,387,2024
24,FEMENINO,22,2,387,2024
27,FEMENINO,22,8,317,2024
24,FEMENINO,22,9,424,2024
18,MASCULINO,22,9,424,2024
21,MASCULINO,22,5,424,2024
18,FEMENINO,22,2,310,2024
26,FEMENINO,22,2,310,2024
19,FEMENINO,22,5,274,2024
22,FEMENINO,22,3,274,2024
29,MASCULINO,22,6,282,2024
18,MASCULINO,22,3,282,2024
28,MASCULINO,22,10,52,2024
29,FEMENINO,22,9,55,2024
29,FEMENINO,22,2,55,2024
24,FEMENINO,22,3,55,2024
26,FEMENINO,22,3,66,2024
26,FEMENINO,22,3,66,2024
23,FEMENINO,22,1,45,2024
26,FEMENINO,22,5,45,2024
19,FEMENINO,22,4,45,2024
24,FEMENINO,22,7,45,2024
20,FEMENINO,22,10,45,2024
25,MASCULINO,22,4,62,2024
25,FEMENINO,22,8,62,2024
28,FEMENINO,22,2,62,2024
24,FEMENINO,22,3,62,2024
28,FEMENINO,22,2,62,2024
29,FEMENINO,22,1,62,2024
28,FEMENINO,22,10,76,2024
28,MASCULINO,22,8,76,2024
18,FEMENINO,22,8,76,2024
29,MASCULINO,22,1,76,2024
28,FEMENINO,22,3,76,2024
28,FEMENINO,22,6,77,2024
23,FEMENINO,22,9,77,2024
24,FEMENINO,22,4,77,2024
18,MASCULINO,22,6,77,2024
18,FEMENINO,22,9,77,2024
28,FEMENINO,22,3,89,2024
26,FEMENINO,22,4,89,2024
25,FEMENINO,22,4,89,2024
22,FEMENINO,22,4,56,2024
27,FEMENINO,22,3,56,2024
24,FEMENINO,22,7,56,2024
26,FEMENINO,22,8,56,2024
24,FEMENINO,22,8,56,2024
22,FEMENINO,22,4,56,2024
27,FEMENINO,22,9,56,2024
20,MASCULINO,22,6,73,2024
22,FEMENINO,22,1,61,2024
26,FEMENINO,22,5,61,2024
20,FEMENINO,22,5,61,2024
19,MASCULINO,22,5,61,2024
24,FEMENINO,22,3,61,2024
25,FEMENINO,22,4,61,2024
24,FEMENINO,22,2,61,2024
18,MASCULINO,22,2,61,2024
25,FEMENINO,22,5,61,2024
21,FEMENINO,22,2,61,2024
19,FEMENINO,22,2,61,2024
19,FEMENINO,22,4,59,2024
19,FEMENINO,22,1,59,2024
25,FEMENINO,22,3,59,2024
21,FEMENINO,22,2,59,2024
21,FEMENINO,22,4,56,2024
24,FEMENINO,22,5,56,2024
25,FEMENINO,22,5,56,2024
27,FEMENINO,22,6,56,2024
21,FEMENINO,22,2,56,2024
19,FEMENINO,22,2,65,2024
18,FEMENINO,22,2,65,2024
29,FEMENINO,22,3,65,2024
26,FEMENINO,22,3,65,2024
19,FEMENINO,22,4,65,2024
27,FEMENINO,22,3,65,2024
25,FEMENINO,22,9,82,2024
28,FEMENINO,22,5,81,2024
18,FEMENINO,22,4,81,2024
27,FEMENINO,22,3,81,2024
26,FEMENINO,22,4,81,2024
25,FEMENINO,22,2,81,2024
28,MASCULINO,22,2,81,2024
23,FEMENINO,22,2,81,2024
20,FEMENINO,22,4,81,2024
28,FEMENINO,22,3,82,2024
23,FEMENINO,22,3,82,2024
28,MASCULINO,22,4,82,2024
18,FEMENINO,22,6,74,2024
28,FEMENINO,22,3,74,2024
22,FEMENINO,22,6,63,2024
25,FEMENINO,22,10,63,2024
26,FEMENINO,22,3,63,2024
21,FEMENINO,22,2,89,2024
25,FEMENINO,22,2,89,2024
25,FEMENINO,22,5,89,2024
26,FEMENINO,22,1,89,2024
20,FEMENINO,22,6,89,2024
28,FEMENINO,22,6,89,2024
27,FEMENINO,22,3,89,2024
21,FEMENINO,22,8,89,2024
27,FEMENINO,22,4,89,2024
27,FEMENINO,22,5,89,2024
20,FEMENINO,22,6,89,2024
29,FEMENINO,22,10,89,2024
28,FEMENINO,22,8,89,2024
29,FEMENINO,22,5,89,2024
29,FEMENINO,22,8,82,2024
27,FEMENINO,22,7,82,2024
18,MASCULINO,22,7,78,2024
27,FEMENINO,22,3,78,2024
20,MASCULINO,22,1,78,2024
24,FEMENINO,22,3,78,2024
29,FEMENINO,22,2,78,2024
24,FEMENINO,22,10,64,2024
26,FEMENINO,22,5,64,2024
25,FEMENINO,22,3,64,2024
23,FEMENINO,22,7,64,2024
20,FEMENINO,22,4,64,2024
23,FEMENINO,22,4,64,2024
21,FEMENINO,22,4,55,2024
21,FEMENINO,22,10,55,2024
27,FEMENINO,22,7,55,2024
27,FEMENINO,22,2,55,2024
22,MASCULINO,22,5,55,2024
19,FEMENINO,22,5,55,2024
23,FEMENINO,22,6,55,2024
26,MASCULINO,22,8,62,2024
20,FEMENINO,22,6,62,2024
24,FEMENINO,22,9,62,2024
22,FEMENINO,22,9,58,2024
21,FEMENINO,22,2,80,2024
28,FEMENINO,22,3,80,2024
29,FEMENINO,22,5,80,2024
20,FEMENINO,22,5,80,2024
24,FEMENINO,22,8,80,2024
24,FEMENINO,22,9,78,2024
28,MASCULINO,22,6,78,2024
19,FEMENINO,22,6,78,2024
28,FEMENINO,22,3,78,2024
25,MASCULINO,22,5,78,2024
25,FEMENINO,22,2,78,2024
29,MASCULINO,22,6,65,2024
27,FEMENINO,22,8,65,2024
29,FEMENINO,22,2,65,2024
27,FEMENINO,22,5,68,2024
24,MASCULINO,22,1,68,2024
21,FEMENINO,22,1,68,2024
20,FEMENINO,22,3,68,2024
20,MASCULINO,22,10,67,2024
18,FEMENINO,22,10,67,2024
29,FEMENINO,22,9,67,2024
23,FEMENINO,22,10,64,2024
27,FEMENINO,22,5,64,2024
23,MASCULINO,22,8,66,2024
24,MASCULINO,22,7,66,2024
23,FEMENINO,22,2,66,2024
18,MASCULINO,22,5,66,2024
21,FEMENINO,22,9,66,2024
24,FEMENINO,22,5,69,2024
19,FEMENINO,22,9,107,2024
22,FEMENINO,22,3,114,2024
23,FEMENINO,22,2,114,2024
28,MASCULINO,22,7,114,2024
22,FEMENINO,22,2,64,2024
28,FEMENINO,22,7,64,2024
25,FEMENINO,22,7,64,2024
29,FEMENINO,22,4,64,2024
27,FEMENINO,22,5,64,2024
20,FEMENINO,22,5,64,2024
25,FEMENINO,22,2,64,2024
25,FEMENINO,22,6,70,2024
23,FEMENINO,22,6,70,2024
29,FEMENINO,22,2,70,2024
29,FEMENINO,22,3,70,2024
29,FEMENINO,22,5,70,2024
24,MASCULINO,22,10,70,2024
20,FEMENINO,22,7,70,2024
20,FEMENINO,22,6,70,2024
20,FEMENINO,22,6,76,2024
25,MASCULINO,22,9,76,2024
26,FEMENINO,22,4,76,2024
19,FEMENINO,22,3,76,2024
20,FEMENINO,22,6,73,2024
19,FEMENINO,22,10,73,2024
21,FEMENINO,22,1,73,2024
18,MASCULINO,22,6,101,2024
27,FEMENINO,22,3,101,2024
23,FEMENINO,22,4,101,2024
22,FEMENINO,22,8,101,2024
20,FEMENINO,22,8,101,2024
22,MASCULINO,22,4,101,2024
28,FEMENINO,22,8,58,2024
28,FEMENINO,22,4,58,2024
25,FEMENINO,22,4,77,2024
29,FEMENINO,22,5,77,2024
19,FEMENINO,22,4,77,2024
26,FEMENINO,22,2,80,2024
22,FEMENINO,22,2,80,2024
26,FEMENINO,22,2,80,2024
20,MASCULINO,22,8,80,2024
24,FEMENINO,22,8,80,2024
25,FEMENINO,22,8,80,2024
18,MASCULINO,22,3,80,2024
26,FEMENINO,22,2,80,2024
23,FEMENINO,22,3,80,2024
20,MASCULINO,22,3,80,2024
18,MASCULINO,22,1,80,2024
28,FEMENINO,22,1,80,2024
25,FEMENINO,22,7,80,2024
27,FEMENINO,22,9,80,2024
29,FEMENINO,22,8,77,2024
21,FEMENINO,22,1,77,2024
25,FEMENINO,22,4,77,2024
20,FEMENINO,22,4,77,2024
29,FEMENINO,22,2,77,2024
27,FEMENINO,22,2,77,2024
28,MASCULINO,22,1,77,2024
29,FEMENINO,22,4,72,2024
20,FEMENINO,22,5,76,2024
28,FEMENINO,22,5,76,2024
19,FEMENINO,22,4,76,2024
29,FEMENINO,22,3,76,2024
20,FEMENINO,22,7,61,2024
22,FEMENINO,22,5,76,2024
20,FEMENINO,22,5,76,2024
28,FEMENINO,22,8,76,2024
27,FEMENINO,22,4,76,2024
19,FEMENINO,22,10,76,2024
23,FEMENINO,22,5,144,2024
23,FEMENINO,22,5,144,2024
23,FEMENINO,22,4,144,2024
28,MASCULINO,22,6,144,2024
19,FEMENINO,22,10,104,2024
25,FEMENINO,22,7,104,2024
22,FEMENINO,22,7,104,2024
20,FEMENINO,22,9,74,2024
29,FEMENINO,22,10,74,2024
28,FEMENINO,22,4,65,2024
18,MASCULINO,22,6,65,2024
24,FEMENINO,22,2,65,2024
26,MASCULINO,22,9,65,2024
22,MASCULINO,22,6,84,2024
25,FEMENINO,22,6,84,2024
27,FEMENINO,22,6,70,2024
29,MASCULINO,22,4,70,2024
26,FEMENINO,22,4,70,2024
24,FEMENINO,22,10,90,2024
19,FEMENINO,22,6,90,2024
20,FEMENINO,22,4,90,2024
24,MASCULINO,22,9,90,2024
20,MASCULINO,22,5,90,2024
23,MASCULINO,22,2,74,2024
29,FEMENINO,22,7,74,2024
26,FEMENINO,22,3,74,2024
29,FEMENINO,22,6,74,2024
24,FEMENINO,22,8,71,2024
19,MASCULINO,22,8,71,2024
18,MASCULINO,22,5,71,2024
19,FEMENINO,22,8,63,2024
26,MASCULINO,22,8,63,2024
21,FEMENINO,22,8,63,2024
21,FEMENINO,22,8,63,2024
28,FEMENINO,22,4,63,2024
28,FEMENINO,22,4,70,2024
20,FEMENINO,22,7,70,2024
19,FEMENINO,22,6,70,2024
22,FEMENINO,22,10,70,2024
29,FEMENINO,22,10,70,2024
18,MASCULINO,22,10,70,2024
18,MASCULINO,22,5,70,2024
21,FEMENINO,22,9,70,2024
19,FEMENINO,22,1,70,2024
29,FEMENINO,22,8,57,2024
24,FEMENINO,22,8,57,2024
21,FEMENINO,22,5,57,2024
23,FEMENINO,22,9,68,2024
25,FEMENINO,22,4,68,2024
23,MASCULINO,22,8,74,2024
20,FEMENINO,22,9,74,2024
27,MASCULINO,22,4,84,2024
20,FEMENINO,22,4,84,2024
23,FEMENINO,22,7,84,2024
24,FEMENINO,22,3,84,2024
22,FEMENINO,22,7,76,2024
25,FEMENINO,22,2,63,2024
26,FEMENINO,22,10,63,2024
18,FEMENINO,22,2,63,2024
25,FEMENINO,22,2,63,2024
24,FEMENINO,22,4,59,2024
22,FEMENINO,22,9,59,2024
23,FEMENINO,22,9,66,2024
28,FEMENINO,22,7,66,2024
21,MASCULINO,22,7,67,2024
25,FEMENINO,22,7,64,2024
19,FEMENINO,22,7,64,2024
22,FEMENINO,22,2,64,2024
22,FEMENINO,22,3,64,2024
21,MASCULINO,22,4,64,2024
22,FEMENINO,22,4,64,2024
19,FEMENINO,22,4,64,2024
19,FEMENINO,22,1,64,2024
19,FEMENINO,22,5,82,2024
24,FEMENINO,22,2,82,2024
26,FEMENINO,22,4,82,2024
20,FEMENINO,22,5,85,2024
28,FEMENINO,22,10,85,2024
26,FEMENINO,22,10,73,2024
25,FEMENINO,22,4,73,2024
19,FEMENINO,22,2,65,2024
29,FEMENINO,22,1,65,2024
27,FEMENINO,22,3,65,2024
27,FEMENINO,22,5,65,2024
28,FEMENINO,22,5,65,2024
22,FEMENINO,22,6,65,2024
25,FEMENINO,22,7,70,2024
21,FEMENINO,22,7,70,2024
25,FEMENINO,22,7,70,2024
27,FEMENINO,22,1,70,2024
28,MASCULINO,22,7,76,2024
19,MASCULINO,22,8,76,2024
29,FEMENINO,22,10,76,2024
23,MASCULINO,22,8,76,2024
22,MASCULINO,22,5,76,2024
20,FEMENINO,22,5,76,2024
22,FEMENINO,22,7,76,2024
27,MASCULINO,22,2,79,2024
23,MASCULINO,22,5,79,2024
26,FEMENINO,22,2,79,2024
26,FEMENINO,22,4,79,2024
20,MASCULINO,22,5,79,2024
28,FEMENINO,22,2,74,2024
19,MASCULINO,22,6,74,2024
29,FEMENINO,22,4,74,2024
23,FEMENINO,22,3,74,2024
26,FEMENINO,22,8,70,2024
19,MASCULINO,22,6,70,2024
29,FEMENINO,22,2,68,2024
24,FEMENINO,22,6,68,2024
23,MASCULINO,22,3,68,2024
25,FEMENINO,22,6,68,2024
27,FEMENINO,22,5,58,2024
27,MASCULINO,22,4,78,2024
21,FEMENINO,22,7,78,2024
29,MASCULINO,22,2,78,2024
27,FEMENINO,22,2,68,2024
18,FEMENINO,22,6,68,2024
24,FEMENINO,22,1,69,2024
27,FEMENINO,22,4,69,2024
29,FEMENINO,22,3,69,2024
21,FEMENINO,22,7,69,2024
29,FEMENINO,22,9,57,2024
25,FEMENINO,22,8,57,2024
25,FEMENINO,22,10,57,2024
26,MASCULINO,22,7,69,2024
19,FEMENINO,22,7,69,2024
28,FEMENINO,22,1,69,2024
26,FEMENINO,22,1,69,2024
21,MASCULINO,22,2,69,2024
18,FEMENINO,22,2,69,2024
24,MASCULINO,22,5,69,2024
29,FEMENINO,23,5,149,2024
29,FEMENINO,23,4,149,2024
20,FEMENINO,23,7,271,2024
19,MASCULINO,23,5,271,2024
18,FEMENINO,23,8,271,2024
25,FEMENINO,23,9,271,2024
25,FEMENINO,23,3,271,2024
21,FEMENINO,23,8,271,2024
23,FEMENINO,23,10,165,2024
27,MASCULINO,23,8,165,2024
26,MASCULINO,23,2,194,2024
22,FEMENINO,23,8,194,2024
25,FEMENINO,23,9,194,2024
22,FEMENINO,23,4,185,2024
19,MASCULINO,23,4,185,2024
28,FEMENINO,23,10,226,2024
24,FEMENINO,23,10,226,2024
24,FEMENINO,23,9,226,2024
18,FEMENINO,23,6,258,2024
26,FEMENINO,23,7,258,2024
18,FEMENINO,23,1,258,2024
25,FEMENINO,23,3,341,2024
23,FEMENINO,23,9,459,2024
27,FEMENINO,23,7,459,2024
18,FEMENINO,23,7,459,2024
18,MASCULINO,23,6,268,2024
24,FEMENINO,23,9,1272,2024
20,FEMENINO,23,7,1272,2024
28,MASCULINO,23,8,281,2024
24,MASCULINO,23,2,349,2024
29,MASCULINO,23,9,299,2024
22,FEMENINO,23,2,305,2024
26,FEMENINO,23,5,295,2024
22,FEMENINO,23,8,305,2024
29,FEMENINO,23,3,310,2024
22,MASCULINO,23,5,310,2024
25,FEMENINO,23,3,300,2024
25,FEMENINO,23,4,297,2024
18,FEMENINO,23,8,319,2024
22,MASCULINO,23,3,298,2024
24,FEMENINO,23,9,282,2024
25,MASCULINO,23,5,325,2024
19,FEMENINO,23,5,325,2024
23,MASCULINO,23,8,268,2024
22,FEMENINO,23,4,268,2024
20,MASCULINO,23,3,374,2024
19,FEMENINO,23,3,232,2024
23,MASCULINO,23,9,262,2024
23,FEMENINO,23,2,301,2024
18,FEMENINO,23,5,308,2024
21,FEMENINO,23,7,290,2024
29,FEMENINO,23,5,273,2024
23,MASCULINO,23,9,317,2024
29,FEMENINO,23,4,209,2024
18,MASCULINO,23,8,184,2024
28,FEMENINO,23,7,184,2024
22,FEMENINO,23,10,187,2024
28,FEMENINO,23,8,187,2024
29,FEMENINO,23,3,286,2024
22,FEMENINO,23,7,238,2024
23,FEMENINO,23,7,199,2024
18,MASCULINO,23,2,199,2024
27,FEMENINO,23,7,164,2024
26,FEMENINO,23,9,270,2024
21,MASCULINO,23,6,251,2024
26,FEMENINO,23,8,276,2024
26,FEMENINO,23,7,248,2024
24,FEMENINO,23,5,241,2024
29,FEMENINO,23,9,232,2024
27,FEMENINO,23,9,306,2024
23,MASCULINO,23,9,289,2024
22,FEMENINO,23,6,359,2024
25,FEMENINO,23,2,237,2024
24,FEMENINO,23,5,220,2024
26,FEMENINO,23,6,220,2024
21,FEMENINO,23,6,259,2024
20,MASCULINO,23,6,259,2024
27,MASCULINO,23,6,301,2024
26,FEMENINO,23,9,298,2024
23,MASCULINO,23,4,279,2024
28,FEMENINO,23,6,299,2024
27,FEMENINO,23,10,299,2024
20,FEMENINO,23,3,299,2024
18,FEMENINO,23,9,259,2024
19,FEMENINO,23,5,169,2024
22,FEMENINO,23,7,325,2024
25,FEMENINO,23,7,198,2024
24,FEMENINO,23,7,214,2024
19,FEMENINO,23,3,237,2024
24,MASCULINO,23,1,237,2024
21,MASCULINO,23,6,237,2024
27,FEMENINO,23,10,313,2024
27,FEMENINO,23,8,313,2024
22,FEMENINO,23,3,356,2024
29,FEMENINO,23,4,370,2024
29,FEMENINO,23,7,273,2024
25,FEMENINO,23,7,401,2024
24,FEMENINO,23,6,261,2024
23,FEMENINO,23,10,347,2024
27,MASCULINO,23,8,242,2024
19,MASCULINO,23,9,306,2024
24,FEMENINO,23,6,306,2024
26,FEMENINO,23,4,263,2024
24,FEMENINO,23,8,263,2024
27,MASCULINO,23,6,334,2024
22,FEMENINO,23,3,247,2024
20,FEMENINO,23,9,318,2024
27,FEMENINO,23,3,318,2024
27,FEMENINO,23,7,318,2024
19,MASCULINO,23,9,318,2024
23,FEMENINO,23,7,384,2024
23,MASCULINO,23,4,273,2024
26,FEMENINO,23,4,273,2024
21,FEMENINO,23,8,408,2024
27,MASCULINO,23,9,357,2024
27,FEMENINO,23,10,376,2024
27,FEMENINO,23,8,366,2024
20,FEMENINO,23,6,286,2024
19,MASCULINO,23,2,255,2024
19,FEMENINO,23,10,240,2024
18,FEMENINO,23,7,232,2024
28,FEMENINO,23,4,325,2024
20,FEMENINO,23,1,261,2024
27,FEMENINO,23,6,240,2024
26,FEMENINO,23,4,284,2024
26,FEMENINO,23,8,284,2024
22,MASCULINO,23,8,288,2024
24,FEMENINO,23,6,285,2024
25,FEMENINO,23,4,285,2024
21,FEMENINO,23,6,285,2024
29,FEMENINO,23,7,285,2024
24,FEMENINO,23,6,329,2024
25,FEMENINO,23,10,329,2024
23,FEMENINO,23,4,257,2024
24,MASCULINO,23,8,257,2024
28,FEMENINO,23,5,269,2024
25,MASCULINO,23,8,215,2024
18,FEMENINO,23,4,215,2024
27,MASCULINO,23,8,215,2024
23,FEMENINO,23,4,262,2024
21,MASCULINO,23,6,272,2024
25,FEMENINO,23,8,266,2024
21,FEMENINO,23,9,308,2024
24,FEMENINO,23,10,384,2024
25,FEMENINO,23,3,335,2024
23,FEMENINO,23,7,358,2024
21,FEMENINO,23,9,358,2024
29,FEMENINO,23,7,357,2024
19,FEMENINO,23,9,397,2024
20,FEMENINO,23,5,303,2024
19,MASCULINO,23,10,269,2024
25,FEMENINO,23,9,269,2024
22,FEMENINO,23,5,269,2024
24,FEMENINO,23,8,319,2024
29,FEMENINO,23,7,292,2024
26,FEMENINO,23,7,292,2024
28,FEMENINO,23,9,292,2024
21,FEMENINO,23,8,292,2024
28,FEMENINO,23,6,242,2024
26,MASCULINO,23,6,307,2024
19,MASCULINO,23,6,307,2024
27,FEMENINO,23,7,199,2024
20,MASCULINO,23,5,406,2024
19,FEMENINO,23,7,406,2024
28,FEMENINO,23,2,406,2024
29,FEMENINO,23,6,406,2024
23,FEMENINO,23,10,255,2024
22,FEMENINO,23,5,281,2024
21,FEMENINO,23,7,131,2024
27,FEMENINO,23,9,157,2024
24,FEMENINO,23,8,276,2024
25,FEMENINO,23,8,169,2024
20,MASCULINO,23,8,169,2024
29,FEMENINO,23,8,226,2024
28,FEMENINO,23,6,186,2024
29,FEMENINO,23,6,186,2024
27,FEMENINO,23,6,278,2024
24,MASCULINO,23,9,276,2024
23,FEMENINO,23,8,302,2024
18,MASCULINO,23,9,304,2024
27,FEMENINO,23,2,270,2024
22,FEMENINO,23,7,270,2024
26,FEMENINO,23,8,270,2024
20,FEMENINO,23,7,269,2024
23,FEMENINO,23,2,322,2024
22,MASCULINO,23,3,224,2024
28,FEMENINO,23,3,280,2024
24,MASCULINO,23,9,280,2024
27,FEMENINO,23,8,124,2024
27,FEMENINO,23,6,234,2024
27,FEMENINO,23,5,263,2024
18,FEMENINO,23,1,192,2024
18,FEMENINO,23,8,204,2024
27,FEMENINO,23,4,178,2024
25,MASCULINO,23,5,178,2024
23,FEMENINO,23,3,178,2024
26,FEMENINO,23,9,258,2024
23,FEMENINO,23,7,148,2024
26,FEMENINO,23,7,148,2024
22,FEMENINO,23,10,232,2024
18,MASCULINO,23,7,232,2024
24,FEMENINO,23,3,147,2024
20,FEMENINO,23,3,147,2024
28,FEMENINO,23,7,147,2024
21,FEMENINO,23,7,147,2024
22,FEMENINO,23,3,112,2024
24,FEMENINO,23,3,112,2024
29,FEMENINO,23,6,112,2024
25,FEMENINO,23,2,112,2024
29,FEMENINO,23,2,112,2024
18,FEMENINO,23,3,109,2024
18,FEMENINO,23,5,109,2024
21,FEMENINO,23,9,109,2024
28,FEMENINO,23,10,109,2024
18,FEMENINO,23,10,109,2024
19,FEMENINO,23,10,109,2024
19,FEMENINO,23,4,109,2024
28,MASCULINO,23,1,109,2024
27,FEMENINO,23,4,109,2024
24,FEMENINO,23,2,114,2024
20,MASCULINO,23,8,114,2024
27,FEMENINO,23,9,114,2024
26,FEMENINO,23,9,114,2024
29,FEMENINO,23,4,114,2024
29,FEMENINO,23,7,75,2024
25,FEMENINO,23,1,75,2024
22,FEMENINO,23,5,75,2024
26,FEMENINO,23,4,75,2024
18,MASCULINO,23,5,75,2024
23,FEMENINO,23,2,93,2024
28,FEMENINO,23,3,93,2024
21,FEMENINO,23,8,93,2024
26,FEMENINO,23,5,93,2024
29,FEMENINO,23,3,93,2024
23,FEMENINO,23,6,93,2024
24,FEMENINO,23,7,93,2024
24,FEMENINO,23,3,117,2024
20,FEMENINO,23,3,117,2024
19,FEMENINO,23,6,117,2024
19,FEMENINO,23,6,117,2024
27,FEMENINO,23,5,122,2024
21,MASCULINO,23,3,122,2024
18,FEMENINO,23,8,122,2024
25,FEMENINO,23,4,101,2024
24,FEMENINO,23,9,101,2024
20,FEMENINO,23,10,112,2024
24,FEMENINO,23,10,112,2024
27,FEMENINO,23,9,112,2024
28,FEMENINO,23,10,112,2024
25,FEMENINO,23,3,112,2024
20,MASCULINO,23,1,112,2024
28,FEMENINO,23,4,112,2024
23,FEMENINO,23,1,120,2024
19,MASCULINO,23,1,120,2024
23,FEMENINO,23,5,120,2024
28,FEMENINO,23,2,138,2024
23,FEMENINO,23,2,138,2024
27,FEMENINO,23,1,138,2024
22,FEMENINO,23,3,138,2024
24,MASCULINO,23,2,138,2024
22,FEMENINO,23,5,138,2024
26,FEMENINO,23,6,113,2024
20,FEMENINO,23,2,113,2024
28,FEMENINO,23,6,113,2024
26,FEMENINO,23,5,113,2024
19,FEMENINO,23,3,113,2024
27,FEMENINO,23,1,113,2024
22,FEMENINO,23,2,113,2024
25,FEMENINO,23,1,143,2024
29,FEMENINO,23,7,101,2024
19,MASCULINO,23,7,101,2024
29,MASCULINO,23,1,101,2024
18,MASCULINO,23,8,101,2024
20,FEMENINO,23,8,130,2024
29,FEMENINO,23,7,130,2024
26,FEMENINO,23,3,130,2024
24,FEMENINO,23,3,149,2024
28,FEMENINO,23,9,149,2024
20,MASCULINO,23,1,149,2024
25,MASCULINO,23,6,149,2024
18,FEMENINO,23,6,149,2024
20,FEMENINO,23,7,149,2024
26,MASCULINO,23,8,149,2024
29,FEMENINO,23,3,150,2024
22,FEMENINO,23,2,150,2024
26,FEMENINO,23,3,150,2024
19,FEMENINO,23,8,130,2024
18,MASCULINO,23,2,130,2024
29,MASCULINO,23,7,130,2024
26,MASCULINO,23,6,145,2024
24,FEMENINO,23,3,145,2024
23,MASCULINO,23,6,145,2024
22,MASCULINO,23,9,145,2024
23,FEMENINO,23,3,141,2024
21,MASCULINO,23,3,141,2024
19,FEMENINO,23,3,141,2024
24,FEMENINO,24,1,342,2024
28,MASCULINO,24,1,342,2024
26,FEMENINO,24,1,232,2024
28,FEMENINO,24,5,232,2024
19,MASCULINO,24,4,232,2024
28,FEMENINO,24,2,232,2024
19,FEMENINO,24,3,232,2024
20,MASCULINO,24,2,390,2024
21,FEMENINO,24,9,390,2024
27,FEMENINO,24,3,390,2024
23,FEMENINO,24,7,390,2024
21,MASCULINO,24,7,390,2024
20,FEMENINO,24,7,390,2024
27,FEMENINO,24,2,390,2024
18,FEMENINO,24,7,235,2024
28,FEMENINO,24,6,235,2024
21,FEMENINO,24,2,235,2024
21,MASCULINO,24,6,235,2024
20,FEMENINO,24,5,235,2024
21,FEMENINO,24,1,235,2024
28,FEMENINO,24,2,339,2024
24,MASCULINO,24,3,339,2024
27,FEMENINO,24,4,339,2024
18,FEMENINO,24,3,339,2024
21,FEMENINO,24,3,494,2024
24,FEMENINO,24,4,494,2024
25,FEMENINO,24,6,494,2024
22,FEMENINO,24,9,416,2024
27,FEMENINO,24,3,416,2024
22,FEMENINO,24,9,416,2024
27,MASCULINO,24,3,472,2024
18,MASCULINO,24,8,441,2024
22,FEMENINO,24,8,486,2024
21,FEMENINO,24,5,418,2024
23,MASCULINO,24,4,481,2024
21,FEMENINO,24,3,473,2024
19,MASCULINO,24,3,473,2024
22,FEMENINO,24,4,473,2024
24,MASCULINO,24,4,423,2024
25,MASCULINO,24,1,309,2024
23,FEMENINO,24,8,307,2024
21,MASCULINO,24,10,331,2024
21,FEMENINO,24,10,331,2024
26,MASCULINO,24,7,331,2024
22,MASCULINO,24,1,383,2024
19,FEMENINO,24,8,383,2024
24,MASCULINO,24,1,383,2024
18,FEMENINO,24,10,441,2024
22,FEMENINO,24,4,510,2024
26,MASCULINO,24,2,510,2024
25,FEMENINO,24,6,357,2024
26,MASCULINO,24,5,357,2024
22,FEMENINO,24,7,357,2024
26,MASCULINO,24,1,357,2024
21,FEMENINO,24,4,357,2024
18,FEMENINO,24,4,357,2024
29,FEMENINO,24,1,229,2024
26,MASCULINO,24,5,229,2024
27,MASCULINO,24,5,229,2024
25,FEMENINO,24,5,229,2024
24,FEMENINO,24,5,229,2024
19,FEMENINO,24,5,229,2024
25,MASCULINO,24,1,367,2024
25,FEMENINO,24,1,367,2024
20,FEMENINO,24,3,367,2024
19,FEMENINO,24,6,538,2024
26,FEMENINO,24,5,404,2024
25,FEMENINO,24,3,435,2024
19,FEMENINO,24,8,342,2024
18,MASCULINO,24,10,369,2024
23,FEMENINO,24,8,391,2024
26,MASCULINO,24,8,391,2024
19,FEMENINO,24,8,451,2024
18,FEMENINO,24,6,274,2024
28,FEMENINO,24,5,383,2024
27,FEMENINO,24,9,449,2024
24,MASCULINO,24,4,449,2024
23,FEMENINO,24,4,449,2024
20,FEMENINO,24,4,449,2024
28,MASCULINO,24,1,982,2024
29,FEMENINO,24,6,390,2024
24,FEMENINO,24,5,328,2024
24,MASCULINO,24,6,359,2024
22,FEMENINO,24,8,359,2024
18,MASCULINO,24,3,352,2024
19,FEMENINO,24,4,453,2024
28,FEMENINO,24,6,193,2024
18,FEMENINO,24,9,172,2024
27,FEMENINO,24,8,229,2024
25,FEMENINO,24,6,229,2024
19,MASCULINO,24,9,434,2024
22,FEMENINO,24,5,434,2024
22,FEMENINO,24,2,453,2024
