año,cve_mun,cve_ent,candidatos_estimados,beneficiarios,tasa
2022,29029,29,700,147,0.21
2023,29029,29,703,191,0.2716927453769559
2024,29029,29,706,157,0.22237960339943344
2025,29029,29,708,48,0.06779661016949153
2019,29030,29,1241,344,0.2771958098307816
2020,29030,29,1249,503,0.40272217774219377
2021,29030,29,1257,637,0.5067621320604614
2022,29030,29,1264,442,0.34968354430379744
2023,29030,29,1269,439,0.3459416863672183
2024,29030,29,1274,349,0.2739403453689168
2025,29030,29,1278,142,0.1111111111111111
2019,29031,29,2270,539,0.23744493392070484
2020,29031,29,2285,618,0.27045951859956235
2021,29031,29,2301,732,0.318122555410691
2022,29031,29,2312,560,0.2422145328719723
2023,29031,29,2322,741,0.31912144702842377
2024,29031,29,2330,692,0.29699570815450643
2025,29031,29,2337,300,0.12836970474967907
2019,29032,29,757,212,0.2800528401585205
2020,29032,29,762,234,0.30708661417322836
2021,29032,29,767,237,0.3089960886571056
2022,29032,29,771,186,0.24124513618677043
2023,29032,29,774,279,0.36046511627906974
2024,29032,29,777,238,0.3063063063063063
2025,29032,29,779,65,0.0834403080872914
2019,29033,29,3676,2555,0.6950489662676823
2020,29033,29,3700,2907,0.7856756756756756
2021,29033,29,3725,2601,0.698255033557047
2022,29033,29,3744,1713,0.45753205128205127
2023,29033,29,3760,2286,0.6079787234042553
2024,29033,29,3773,1658,0.4394381129075007
2025,29033,29,3784,1651,0.43631078224101477
2019,29034,29,3469,1129,0.3254540213317959
2020,29034,29,3491,1562,0.44743626468060727
2021,29034,29,3515,2108,0.5997155049786629
2022,29034,29,3533,1586,0.44891027455420324
2023,29034,29,3548,2073,0.5842728297632469
2024,29034,29,3560,1849,0.5193820224719101
2025,29034,29,3571,901,0.252310277233268
2019,29035,29,493,264,0.5354969574036511
2020,29035,29,496,360,0.7258064516129032
2021,29035,29,499,365,0.7314629258517034
2022,29035,29,502,221,0.4402390438247012
2023,29035,29,504,201,0.39880952380952384
2024,29035,29,506,152,0.30039525691699603
2025,29035,29,507,52,0.10256410256410256
2019,29036,29,1062,610,0.5743879472693032
2020,29036,29,1069,659,0.6164639850327409
2021,29036,29,1076,533,0.49535315985130113
2022,29036,29,1082,325,0.300369685767098
2023,29036,29,1086,400,0.3683241252302026
2024,29036,29,1090,342,0.3137614678899083
2025,29036,29,1093,168,0.1537053979871912
2019,29037,29,759,57,0.07509881422924901
2020,29037,29,764,79,0.10340314136125654
2021,29037,29,769,99,0.12873862158647595
2022,29037,29,773,102,0.13195342820181113
2023,29037,29,776,114,0.14690721649484537
2024,29037,29,779,65,0.0834403080872914
2025,29037,29,781,46,0.058898847631242
2019,29038,29,1178,367,0.31154499151103565
2020,29038,29,1186,413,0.3482293423271501
2021,29038,29,1194,400,0.33500837520938026
2022,29038,29,1200,267,0.2225
2023,29038,29,1205,397,0.32946058091286307
2024,29038,29,1209,286,0.23655913978494625
2025,29038,29,1213,61,0.05028854080791426
2019,29039,29,2141,1197,0.55908453993461
2020,29039,29,2155,1599,0.7419953596287703
2021,29039,29,2170,1412,0.6506912442396313
2022,29039,29,2181,686,0.3145346171480972
2023,29039,29,2190,575,0.2625570776255708
2024,29039,29,2198,587,0.26706096451319383
2025,29039,29,2204,98,0.04446460980036298
2019,29040,29,825,136,0.16484848484848486
2020,29040,29,830,198,0.2385542168674699
2021,29040,29,836,204,0.24401913875598086
2022,29040,29,840,160,0.19047619047619047
2023,29040,29,843,258,0.30604982206405695
2024,29040,29,846,149,0.17612293144208038
2025,29040,29,849,45,0.053003533568904596
2019,29041,29,1948,250,0.12833675564681724
2020,29041,29,1961,311,0.15859255481896992
2021,29041,29,1974,351,0.1778115501519757
2022,29041,29,1984,256,0.12903225806451613
2023,29041,29,1993,374,0.18765679879578526
2024,29041,29,2000,343,0.1715
2025,29041,29,2006,179,0.08923230309072781
2019,29042,29,763,152,0.19921363040629095
2020,29042,29,768,164,0.21354166666666666
2021,29042,29,773,190,0.24579560155239327
2022,29042,29,777,145,0.1866151866151866
2023,29042,29,780,184,0.2358974358974359
2024,29042,29,783,143,0.1826309067688378
2025,29042,29,786,46,0.058524173027989825
2019,29043,29,2954,791,0.2677725118483412
2020,29043,29,2973,925,0.31113353514968045
2021,29043,29,2993,840,0.280654861343134
2022,29043,29,3009,574,0.19076105018278497
2023,29043,29,3021,661,0.21880172128434294
2024,29043,29,3032,588,0.19393139841688653
2025,29043,29,3041,393,0.12923380466951662
2019,29044,29,3269,898,0.2747017436524931
2020,29044,29,3290,1007,0.3060790273556231
2021,29044,29,3312,1054,0.31823671497584544
2022,29044,29,3329,779,0.23400420546710723
2023,29044,29,3343,904,0.2704157941968292
2024,29044,29,3355,709,0.2113263785394933
2025,29044,29,3365,752,0.2234769687964339
2019,29045,29,474,209,0.4409282700421941
2020,29045,29,477,239,0.5010482180293501
2021,29045,29,480,170,0.3541666666666667
2022,29045,29,483,111,0.22981366459627328
2023,29045,29,485,93,0.19175257731958764
2024,29045,29,486,103,0.21193415637860083
2025,29045,29,488,30,0.06147540983606557
2019,29046,29,289,96,0.33217993079584773
2020,29046,29,291,187,0.6426116838487973
2021,29046,29,293,324,1.10580204778157
2022,29046,29,294,249,0.8469387755102041
2023,29046,29,296,241,0.8141891891891891
2024,29046,29,297,191,0.6430976430976431
2025,29046,29,298,52,0.174496644295302
2019,29047,29,310,107,0.34516129032258064
2020,29047,29,312,204,0.6538461538461539
2021,29047,29,314,357,1.1369426751592357
2022,29047,29,316,259,0.819620253164557
2023,29047,29,317,154,0.48580441640378547
2024,29047,29,318,120,0.37735849056603776
2025,29047,29,319,59,0.18495297805642633
2019,29049,29,315,188,0.5968253968253968
2020,29049,29,317,188,0.5930599369085173
2021,29049,29,319,144,0.45141065830721006
2022,29049,29,321,122,0.38006230529595014
2023,29049,29,322,135,0.4192546583850932
2024,29049,29,323,101,0.3126934984520124
2025,29049,29,324,37,0.11419753086419752
2019,29050,29,793,199,0.2509457755359395
2020,29050,29,798,228,0.2857142857142857
2021,29050,29,803,202,0.25155666251556663
2022,29050,29,808,151,0.18688118811881188
2023,29050,29,811,208,0.2564734895191122
2024,29050,29,814,157,0.1928746928746929
2025,29050,29,816,166,0.2034313725490196
2019,29051,29,203,123,0.6059113300492611
2020,29051,29,204,113,0.553921568627451
2021,29051,29,205,69,0.33658536585365856
2022,29051,29,206,56,0.27184466019417475
2023,29051,29,207,80,0.3864734299516908
2024,29051,29,208,48,0.23076923076923078
2025,29051,29,209,33,0.15789473684210525
2019,29052,29,449,134,0.2984409799554566
2020,29052,29,452,180,0.39823008849557523
2021,29052,29,455,298,0.654945054945055
2022,29052,29,457,245,0.5361050328227571
2023,29052,29,459,307,0.6688453159041394
2024,29052,29,461,228,0.4945770065075922
2025,29052,29,462,44,0.09523809523809523
2019,29053,29,431,160,0.37122969837587005
2020,29053,29,434,244,0.5622119815668203
2021,29053,29,437,213,0.4874141876430206
2022,29053,29,439,127,0.28929384965831434
2023,29053,29,441,148,0.3356009070294785
2024,29053,29,443,99,0.2234762979683973
2025,29053,29,444,39,0.08783783783783784
2019,29054,29,340,97,0.2852941176470588
2020,29054,29,342,116,0.3391812865497076
2021,29054,29,344,128,0.37209302325581395
2022,29054,29,346,94,0.27167630057803466
2023,29054,29,348,137,0.3936781609195402
2024,29054,29,349,90,0.25787965616045844
2025,29054,29,350,34,0.09714285714285714
2019,29055,29,245,81,0.3306122448979592
2020,29055,29,247,74,0.29959514170040485
2021,29055,29,249,86,0.3453815261044177
2022,29055,29,250,56,0.224
2023,29055,29,251,88,0.350597609561753
2024,29055,29,252,60,0.23809523809523808
2025,29055,29,253,27,0.1067193675889328
2019,29056,29,466,151,0.3240343347639485
2020,29056,29,469,186,0.39658848614072495
2021,29056,29,472,208,0.4406779661016949
2022,29056,29,475,152,0.32
2023,29056,29,477,203,0.42557651991614254
2024,29056,29,478,171,0.3577405857740586
2025,29056,29,480,58,0.12083333333333333
2019,29057,29,327,94,0.2874617737003058
2020,29057,29,329,109,0.331306990881459
2021,29057,29,331,110,0.3323262839879154
2022,29057,29,333,88,0.26426426426426425
2023,29057,29,334,115,0.344311377245509
2024,29057,29,335,89,0.2656716417910448
2025,29057,29,337,43,0.12759643916913946
2019,29058,29,585,152,0.25982905982905985
2020,29058,29,589,181,0.3073005093378608
2021,29058,29,593,174,0.2934232715008432
2022,29058,29,596,140,0.2348993288590604
2023,29058,29,599,274,0.4574290484140234
2024,29058,29,601,201,0.33444259567387685
2025,29058,29,602,58,0.09634551495016612
2019,29059,29,477,90,0.18867924528301888
2020,29059,29,480,146,0.30416666666666664
2021,29059,29,483,188,0.38923395445134573
2022,29059,29,486,156,0.32098765432098764
2023,29059,29,488,238,0.48770491803278687
2024,29059,29,489,198,0.4049079754601227
2025,29059,29,491,57,0.11608961303462322
2019,29060,29,283,68,0.24028268551236748
2020,29060,29,285,85,0.2982456140350877
2021,29060,29,287,91,0.3170731707317073
2022,29060,29,288,59,0.2048611111111111
2023,29060,29,290,72,0.2482758620689655
2024,29060,29,291,57,0.1958762886597938
2025,29060,29,292,27,0.09246575342465753
2019,30001,30,733,90,0.12278308321964529
2020,30001,30,724,104,0.143646408839779
2021,30001,30,719,57,0.07927677329624479
2022,30001,30,714,77,0.10784313725490197
2023,30001,30,708,112,0.15819209039548024
2024,30001,30,704,70,0.09943181818181818
2025,30001,30,700,60,0.08571428571428572
2019,30002,30,272,163,0.5992647058823529
2020,30002,30,269,331,1.2304832713754648
2021,30002,30,267,313,1.1722846441947565
2022,30002,30,265,201,0.7584905660377359
2023,30002,30,263,142,0.5399239543726235
2024,30002,30,261,102,0.39080459770114945
2025,30002,30,260,32,0.12307692307692308
2019,30003,30,5064,1339,0.26441548183254343
2020,30003,30,5005,1487,0.2971028971028971
2021,30003,30,4970,1147,0.23078470824949698
2022,30003,30,4933,764,0.1548753294141496
2023,30003,30,4897,835,0.17051255870941393
2024,30003,30,4864,658,0.13527960526315788
2025,30003,30,4837,614,0.12693818482530494
2019,30004,30,2263,707,0.312417145382236
2020,30004,30,2236,920,0.41144901610017887
2021,30004,30,2220,462,0.20810810810810812
2022,30004,30,2204,376,0.1705989110707804
2023,30004,30,2188,625,0.2856489945155393
2024,30004,30,2173,525,0.24160147261849976
2025,30004,30,2161,98,0.04534937528921795
2019,30005,30,258,462,1.7906976744186047
2020,30005,30,255,425,1.6666666666666667
2021,30005,30,253,140,0.5533596837944664
2022,30005,30,251,76,0.30278884462151395
2023,30005,30,249,135,0.5421686746987951
2024,30005,30,248,88,0.3548387096774194
2025,30005,30,246,30,0.12195121951219512
2019,30006,30,2452,445,0.18148450244698205
2020,30006,30,2423,484,0.19975237309120925
2021,30006,30,2406,426,0.1770573566084788
2022,30006,30,2388,305,0.1277219430485762
2023,30006,30,2371,312,0.1315900463939266
2024,30006,30,2355,220,0.09341825902335456
2025,30006,30,2341,98,0.04186245194361384
2019,30007,30,417,131,0.31414868105515587
2020,30007,30,412,163,0.39563106796116504
2021,30007,30,409,193,0.4718826405867971
2022,30007,30,406,160,0.39408866995073893
2023,30007,30,403,179,0.4441687344913151
2024,30007,30,400,130,0.325
2025,30007,30,398,37,0.09296482412060302
2019,30008,30,825,130,0.15757575757575756
2020,30008,30,815,150,0.18404907975460122
2021,30008,30,809,131,0.1619283065512979
2022,30008,30,803,93,0.11581569115815692
2023,30008,30,797,151,0.18946047678795483
2024,30008,30,792,89,0.11237373737373738
2025,30008,30,788,32,0.04060913705583756
2019,30009,30,1616,722,0.4467821782178218
2020,30009,30,1597,938,0.5873512836568566
2021,30009,30,1586,324,0.2042875157629256
2022,30009,30,1574,136,0.08640406607369759
2023,30009,30,1563,304,0.1944977607165707
2024,30009,30,1552,294,0.18943298969072164
2025,30009,30,1543,42,0.027219701879455604
2019,30010,30,5757,719,0.12489143651207225
2020,30010,30,5689,618,0.10863069080682018
2021,30010,30,5649,595,0.10532837670384139
2022,30010,30,5607,509,0.09077938291421438
2023,30010,30,5566,456,0.08192597915918073
2024,30010,30,5529,324,0.05860010851871948
2025,30010,30,5498,99,0.018006547835576574
2019,30011,30,3146,778,0.2472981563890655
2020,30011,30,3109,727,0.23383724670311998
2021,30011,30,3087,483,0.1564625850340136
2022,30011,30,3064,382,0.12467362924281984
2023,30011,30,3042,287,0.09434582511505589
2024,30011,30,3022,204,0.06750496360026473
2025,30011,30,3004,1,0.00033288948069241014
2019,30012,30,464,274,0.5905172413793104
2020,30012,30,459,322,0.7015250544662309
2021,30012,30,456,183,0.40131578947368424
2022,30012,30,452,98,0.2168141592920354
2023,30012,30,449,103,0.22939866369710468
2024,30012,30,446,72,0.16143497757847533
2025,30012,30,444,29,0.06531531531531531
2019,30013,30,1306,116,0.0888208269525268
2020,30013,30,1291,157,0.12161115414407436
2021,30013,30,1282,168,0.1310452418096724
2022,30013,30,1272,143,0.11242138364779874
2023,30013,30,1263,95,0.07521773555027712
2024,30013,30,1255,51,0.04063745019920319
2025,30013,30,1248,54,0.04326923076923077
2019,30014,30,2835,403,0.14215167548500882
2020,30014,30,2802,399,0.1423982869379015
2021,30014,30,2782,256,0.09202012940330698
2022,30014,30,2762,223,0.08073859522085446
2023,30014,30,2742,147,0.053610503282275714
2024,30014,30,2723,100,0.03672420124862284
2025,30014,30,2708,27,0.009970457902511078
2019,30015,30,1801,434,0.24097723486951694
2020,30015,30,1780,611,0.3432584269662921
2021,30015,30,1768,555,0.31391402714932126
2022,30015,30,1754,409,0.2331812998859749
2023,30015,30,1742,436,0.2502870264064294
2024,30015,30,1730,222,0.1283236994219653
2025,30015,30,1720,87,0.05058139534883721
2019,30016,30,1529,215,0.1406147809025507
2020,30016,30,1511,247,0.16346790205162146
2021,30016,30,1500,154,0.10266666666666667
2022,30016,30,1489,104,0.06984553391537945
2023,30016,30,1478,104,0.07036535859269283
2024,30016,30,1469,66,0.044928522804629
2025,30016,30,1460,24,0.01643835616438356
2019,30017,30,266,73,0.2744360902255639
2020,30017,30,263,117,0.4448669201520912
2021,30017,30,261,96,0.367816091954023
2022,30017,30,259,73,0.28185328185328185
2023,30017,30,257,61,0.23735408560311283
2024,30017,30,256,28,0.109375
2025,30017,30,254,17,0.06692913385826772
2019,30018,30,175,35,0.2
2020,30018,30,173,35,0.2023121387283237
2021,30018,30,172,47,0.27325581395348836
2022,30018,30,171,19,0.1111111111111111
2023,30018,30,169,20,0.11834319526627218
2024,30018,30,168,8,0.047619047619047616
2025,30018,30,167,3,0.017964071856287425
2019,30019,30,758,94,0.12401055408970976
2020,30019,30,749,78,0.1041388518024032
2021,30019,30,744,58,0.07795698924731183
2022,30019,30,738,49,0.06639566395663957
2023,30019,30,733,29,0.03956343792633015
2024,30019,30,728,10,0.013736263736263736
2025,30019,30,724,13,0.017955801104972375
2019,30020,30,1149,104,0.09051348999129678
2020,30020,30,1136,87,0.07658450704225352
2021,30020,30,1128,76,0.0673758865248227
2022,30020,30,1120,48,0.04285714285714286
2023,30020,30,1111,57,0.05130513051305131
2024,30020,30,1104,33,0.029891304347826088
2025,30020,30,1098,42,0.03825136612021858
2019,30021,30,1365,296,0.21684981684981686
2020,30021,30,1349,337,0.24981467753891773
2021,30021,30,1340,139,0.10373134328358209
2022,30021,30,1330,40,0.03007518796992481
2023,30021,30,1320,74,0.05606060606060606
2024,30021,30,1311,62,0.04729214340198322
2025,30021,30,1304,52,0.03987730061349693
2019,30022,30,1767,349,0.1975099037917374
2020,30022,30,1746,313,0.17926689576174112
2021,30022,30,1734,227,0.1309111880046136
2022,30022,30,1721,209,0.12144102266124346
2023,30022,30,1708,315,0.18442622950819673
2024,30022,30,1697,230,0.13553329404832057
2025,30022,30,1687,3,0.0017783046828689982
2019,30023,30,3801,406,0.10681399631675875
2020,30023,30,3756,429,0.11421725239616613
2021,30023,30,3730,369,0.09892761394101876
2022,30023,30,3702,270,0.07293354943273905
2023,30023,30,3675,213,0.05795918367346939
2024,30023,30,3650,130,0.03561643835616438
2025,30023,30,3630,155,0.04269972451790634
2019,30024,30,1476,1229,0.8326558265582655
2020,30024,30,1459,1613,1.1055517477724468
2021,30024,30,1449,490,0.33816425120772947
2022,30024,30,1438,220,0.15299026425591097
2023,30024,30,1428,533,0.37324929971988796
2024,30024,30,1418,459,0.3236953455571227
2025,30024,30,1410,294,0.20851063829787234
2019,30025,30,2104,53,0.025190114068441065
2020,30025,30,2079,57,0.027417027417027416
2021,30025,30,2064,51,0.024709302325581394
2022,30025,30,2049,44,0.021473889702293802
2023,30025,30,2034,81,0.03982300884955752
2024,30025,30,2021,65,0.032162295893122216
2025,30025,30,2009,79,0.039323046291687404
2019,30026,30,1360,490,0.3602941176470588
2020,30026,30,1344,548,0.40773809523809523
2021,30026,30,1335,373,0.2794007490636704
2022,30026,30,1325,294,0.2218867924528302
2023,30026,30,1315,365,0.27756653992395436
2024,30026,30,1306,263,0.20137825421133232
2025,30026,30,1299,277,0.2132409545804465
2019,30027,30,1081,147,0.13598519888991675
2020,30027,30,1068,194,0.18164794007490637
2021,30027,30,1061,152,0.14326107445805844
2022,30027,30,1053,112,0.1063627730294397
2023,30027,30,1045,72,0.06889952153110047
2024,30027,30,1038,58,0.055876685934489405
2025,30027,30,1032,63,0.061046511627906974
2019,30028,30,7035,934,0.13276474769012084
2020,30028,30,6952,831,0.11953394706559263
2021,30028,30,6903,690,0.09995654063450674
2022,30028,30,6852,587,0.08566841798015178
2023,30028,30,6802,505,0.07424286974419289
2024,30028,30,6757,297,0.04395441764096492
2025,30028,30,6718,386,0.05745757665972016
2019,30029,30,1274,136,0.10675039246467818
2020,30029,30,1259,151,0.1199364575059571
2021,30029,30,1250,142,0.1136
2022,30029,30,1241,105,0.08460918614020951
2023,30029,30,1232,102,0.08279220779220779
2024,30029,30,1224,52,0.042483660130718956
2025,30029,30,1217,49,0.04026294165981923
2019,30030,30,2657,336,0.1264584117425668
2020,30030,30,2626,374,0.14242193450114243
2021,30030,30,2608,312,0.1196319018404908
2022,30030,30,2588,247,0.09544049459041731
2023,30030,30,2569,167,0.0650058388478007
2024,30030,30,2552,153,0.05995297805642633
2025,30030,30,2538,69,0.027186761229314422
2019,30031,30,1902,206,0.10830704521556257
2020,30031,30,1880,209,0.11117021276595744
2021,30031,30,1867,265,0.14193893947509373
2022,30031,30,1853,154,0.08310847274689692
2023,30031,30,1839,175,0.09516041326808047
2024,30031,30,1827,96,0.052545155993431854
2025,30031,30,1817,35,0.01926252063841497
2019,30032,30,3767,690,0.18316963100610564
